Opportunities.OpportunityID,Street,City, State,Zip
C8E35F888E454E37B75964D6777C9404,,norris, NE,
D16A92C5487D4B98BE7AAA058475C605,,North Platte, NE,
1A6A3D62588B43ED80AF853B8D6F68CE,,Oakland, NE,
HAFERBIER1238433358290,,omaha, NE,
cash1023,,omaha, NE,
HAFERBIER1238439263167,,omaha, NE,
cash1029,,omaha, NE,
HAFERBIER1238436490070,,omaha, NE,
cash1005,,omaha, NE,
cash1011,,omaha, NE,
HAFERBIER1238437211317,,omaha, NE,
cash1017,,omaha, NE,
34174728EEE04E16BDFB382E2A61E56F,,omaha, NE,
134936EB2834480A8DFE8B6336AACAD4,,omaha, NE,
19F581F2D85E4B91A9F93BEB4A03F815,,omaha, NE,
F773CFB0774A41DCA8D09CA38BCD4D75,,omaha, NE,
907E7E75C9C3417CBE64BDB01AFA4E87,,omaha, NE,
4FD44B9692A14FFAA4F8FFFDE47DC48F,,omaha, NE,
8C63AF0FBB154F7BA9669ACB76FB97E9,,omaha, NE,
4FA7012A2A3A41F2A4BA6792EED4FFA7,,omaha, NE,
DB025E1C6C2443D2987F85E1AEC63659,,omaha, NE,
9BB25531381B4B87AFE4F1C8E14122DA,,omaha, NE,
62462EB0D63E4330AFCCA3C69560DDA9,,omaha, NE,
704A98A2047C4A70A98939D3C398D684,,omaha, NE,
CHpotent100414_0004,,omaha, NE,
BC2EF3BF578F4444A45180409781F697,,omaha, NE,
8442866DDA784C3DAEC64209375ED6EA,,omaha, NE,
5C0A88BAEA3C42C0832646B278B0E7FC,,omaha, NE,
BFA8994D4C3A4156B6DA02E9106CFC68,,omaha, NE,
C82D6190F76349DD8CCA2FE254C4E650,,omaha, NE,
4D9EC54291C84C17B29E006DD6452AA6,,omaha, NE,
80B84E8A92C84828841007E9A83B2FBB,,omaha, NE,
D36D076369614B5AB524146BA3F947A8,,omaha, NE,
AF3837E37D0644B680BC327B821589BF,,omaha, NE,
E72979830018470489EF0E5EDC6027B1,,omaha, NE,
47154D0E8E884137989FF34BE3318F8C,,omaha, NE,
FAA0EADB3EDD44FA933B9CD0ABB1C4C1,,omaha, NE,
30F35DD42FFC4530B689ACEC1E9B9E88,,omaha, NE,
BF0DDA110DDD4482A2C7D0AD87EAD752,,omaha, NE,
1454A772C6014D67BC1D514312F9DB8A,,omaha, NE,
4719FBD41A064A879028CE8126A3D375,,omaha, NE,
B9487D2FFC8B42EC91E6BC0BAA774887,,omaha, NE,
3FECBEC34B854DD980212C68A63B5807,,omaha, NE,
EB65F119AEF5446E8CDAE31B60F479F2,,omaha, NE,
75CDD4DDB89244E883FE5777FBFF4208,,omaha, NE,
9BBD36E458514092A68526496333FB45,,omaha, NE,
74E6DBABA2E34840885BDC836F6B714A,,omaha, NE,
6B83C5F1761644708090AFDBC9AC7FBB,,omaha, NE,
3924EB93D35C4105B4AA5CE97EE62FAB,,omaha, NE,
D02E5955A91B424FB54FBDE733748BBD,,omaha, NE,
0C53CBD8C0A7408EBF4079023EE9C20C,,omaha, NE,
44F81A3B56DC4C0AA11AF77069DEE07B,,omaha, NE,
B957CEBFB48E403A927468F63F962CE2,,omaha, NE,
295E60981C1E46809D289C5AFFB2F5C1,,omaha, NE,
E87E5BA1CC414287A7D8FC40DC3B4836,,omaha, NE,
4A759F18C300448CBDBB8EBCBBF17A26,,omaha, NE,
CC274F2F7C044FCD81C4820AC7C664BE,,omaha, NE,
C8EA21AFD628408C9965C2191AB86FCF,,omaha, NE,
70BDCF3560A74A998A248A4C929AF9FB,,Rapid City, SD,
B75EC23212F3412C8936582F0EBCD184,,San Antonio, TX,
087C3DB995DB4F81B4A5FF2411614E23,,Santa Cruz, CA,
1B887120F4A14B7DB8D2F472C1515DAC,,Sioux Falls, SD,
BB5E23CC99A14C8EBC9681482D925289,,St Thomas, VI,
CD3A70AE08CA457486D761F9235E2AD9,,Troy, AL,
970F977A6AEB4E58A27EA0905D76A0B6,,Tulsa, OK,
0F2203BD593E493D9D5D904ED88B1487,,US Border, CA,
FBDCFD7793724FB7847A8B3D5ABBFE76,,Vermillion, SD,
F9281DB6E1974C1EA4071BCDCA9E3BE4,,Wahoo, NE,
C96EB4EF4AE34F69BA5E19D3461D96B0,,Winside, NE,
E751955C18244111BC2C97B00E362339,,Yankton, SD,
1AC945E6635A4C579C774B4BD9340AD2,,Albany, GA,
C88FA698DC3C428EA22CD81C978BDDD5,,Alexandria, VA,
91B8A8B43A0E41EB92436840E551526B,,Alexandria, VA,
9494536DA1744015A1005C68F55CD482,,Alexandria, VA,
6388F75FF27646B8BB38E5297C2E01E8,,Alexandria, VA,
61BAB4396B4345B294A83A93CE146248,,Alexandria, VA,
WRL1026,,Annandale, VA,
8680568A7EC842E7A7BEA4AAF7D01C79,,Annapolis, MD,
E3608D9AF0F4444F9D8FD26A9D564BE6,,Annapolis, MD,
473E4A472CC7449DAD9FB7DBE6AE0839,,Annapolis, MD,
2643AF6C798A42FFA54290E8983375B0,,Annapolis, MD,
A3CAD5457D9347A191DBE8528433AE7B,,Annapolis, MD,
12672D7519704C6D8A8681DE581D03E1,,Annapolis, MD,
DD4B5385B70147B4B907A8636B63C57B,,Annapolis, MD,
DE757DB4F9C44C5F991B085907BDC702,,Annapolis, MD,
524D5E282BD549B597DD837C9E3FE5FD,,Annapolis, MD,
966AC248FA1C428499731EE8A6B1B870,,Annapolis, MD,
45F0ABEC7E634A14B2AC25612945C036,,Annapolis, MD,
2DCA7680DB6F4BF0B415F4A349BE6AF3,,Annapolis, MD,
449C93440A844D65804A372C6CCFFAC5,,Annapolis, MD,
CHpotent100414_0059,,Arlington, VA,
6262F289DCA8402A98AB5E44CA7FEA35,,Athens, GA,
BFBC8A1083E24A95B53B2C75D30FC227,,Atlanta, GA,
45AF641B9B934EB79180F57B9E047578,,Augusta, ME,
5873B50A81334956AE70B6A2848882D3,,Baltimore, MD,
6BBB7450CBFC4FD2BB44E6F7B723EC00,,Baltimore, MD,
6229895E03E742A2BF003665D2465016,,Baltimore, MD,
C508D784251F489D808AE0DBE117E6DB,,Baltimore, MD,
WRL2010,,Baltimore, MD,
BE0CF45F2873477D962602E7B48E0B1E,,Baltimore, MD,
FE63D6E5C51C4C8DB56B3EC74D827111,,Baltimore, MD,
31D9F0CAD27D4BE5BF2143ECAEE5F55E,,Baltimore, MD,
3E8EF80F2CD7476180ACAC031856FD30,,Baltimore, MD,
CCC1B544713A44688BC85364041B156D,,Bel Air, MD,
45F80C233086483B89428B518476D938,,Bethesda, MD,
EF0F83A38A8948389A6202A7FAE34628,,Bethesda, MD,
67BD6A1AFD9940D4BC7CA8B53E0270EB,,Bowie, MD,
45A57FC0F7A446E2994879406908CA76,,Bowie, MD,
856FAF0273CC4D0F87C11AEBDE528A29,,Brookhaven, GA,
34D25FD33A8942FFB58277A4DD608809,,Brookhaven, GA,
7EBE32127ED8406EAD0265CDBE81A2F6,,Chapel Hill, NC,
C25ACC479D9341BEB26E4EF84DE1B913,,Charlottesville, VA,
9C498D313BBF4F45A259C6F0F7E99F15,,Charlottesville, VA,
WRL1024,,Charlottesville, VA,
F4517FA2EC2C49AA963A6F0374DE9619,,Charlottesville, VA,
WRL1007,,Charlottesville, VA,
WRL1012,,Charlottesville, VA,
WRL1035,,Charlottesville, VA,
81EA84247DB6428E8C5512C8A9B88452,,Charlottesville, VA,
BCD47450F7B14AF7B371E6230B59F2D4,,Charlottesville, VA,
CHpotent100414_0061,,Chesapeake, VA,
WRL1034,,College Park, MD,
127BB856B6C14E179765944960B194F3,,Columbia, MD,
56781ED721934F95BD21489AAE496BDD,,Fairfax, VA,
72131A1BB67048818D7EEEFA79E42E17,,Fairfax, VA,
D3C272867F2147049D4A686054B18B5C,,Fairfax, VA,
WRL2021,,Fairfax, VA,
WRL1025,,Fairfax, VA,
66A60A7ED96E4CE684F3C9B7E904D194,,Falls Church, VA,
F950AA0CC1B04A7EAD926B189533315D,,Falls Church, VA,
WRL2070,,Farmville, VA,
590B3CB94E214B7DA336B4B4BE136FC6,,Fayetteville, NC,
2EE1BA9F7B09496B9472379B9FF550A3,,Fincastle, VA,
E7D2091584984FF7BFF63585633A89E0,,Fishersville, VA,
364F550354E34018A0060355617F4E46,,Frederick County, MD,
25E31AE888E74E5B9921F5D89A95B0A9,,Frederick, MD,
2CD6D910965A40D3B73EE037F3902D45,,Frederick, MD,
WRL1013,,Fredericksburg, VA,
WRL2018,,Frostburg, MD,
WRL2019,,Frostburg, MD,
DF84696CA55B491E91FCF4E4E1B3D800,,Ft. Belvoir, VA,
WRL2023,,Gainesville, FL,
C56DF45FEFFC48BB86F43D15CCA0ED72,,Gaithersburg, MD,
3EBA69402F4146FEBAF83C07C1E59474,,Georgetown, DE,
340FB8E3EFAC4E1292D404D287B95346,,Harrisonburg, VA,
7CF6744783D04F4FACABEDA8B4466EB2,,Harrisonburg, VA,
09DCA72AEF3546C3A734F08FDB646865,,Herndon, VA,
ADF5547CD6A34E06ACCA6BAD266EB9D5,,Herndon, VA,
A37B9982A90844FB96E874FC9EDF351B,,Jersey City, NJ,
04F0352EEEAD4395AC0C2B921A814D44,,Johns Creek, GA,
WRL1005,,La Plata, MD,
9CBB478075C54627B55AF77A2C94DF9C,,Lancaster, PA,
E4197237AE094AC0947B7F070131C2AD,,Largo, MD,
356B7A257D534D8698398C00DB8DCF44,,Lawrence, MA,
437B248160E845D6B9062AC726D31D26,,Leesburg, VA,
C98D604AF99C4F73AF197CB5700D74E9,,Lenoardtown, MD,
CED540565A7D47CE8292ED279CEC867B,,Lexington Park, MD,
6ED20CE71E654BC8BF366E056A7EA002,,Lexington, VA,
0CC5B02CD9654CAC9E8FF854E950E105,,Mid-County, VA,
DE68053CDB5A4F8DAF5F0EEAD5DD9B6B,,Mount Vernon, VA,
F0024CF5F1834BDBB267355EFB4CFE4C,,Mount Vernon, VA,
6A1D65D0AE504A60981530DE0B0202FE,,Mt. Clemens, MI,
06A03718069F4AAB97B06DDCF50D4CC0,,New York, NY,
EC28B873BFC044B4BADB95C69A429835,,Norfolk, VA,
A47311166DE74EEDA7219AA8680429A6,,Norfolk, VA,
AA5C4D0E975844899D4324AB5D520BD1,,Norfolk, VA,
A9AEFBE4569249828470D30BE2AC9A6A,,Norfolk, VA,
7812173CA8C946FFA06FD675AB4AFA93,,Norfolk, VA,
F2EAC69ABA8941A3B42A236AC54DE3CC,,Norfolk, VA,
991E3DF4F5FB403F822D1A805ED01DEC,,Norfolk, VA,
2A45E49854E84F08B57642237CC82D79,,Norfolk, VA,
WRL1008,,Philadelphia, PA,
WRL1030,,Philadelphia, PA,
302D466F73CB4FBDB302C4972D4D2B83,,Philadelphia, PA,
E92F888C409942AC88180D91155460C0,,Philadelphia, PA,
EBB6A7402C19487BA019729666D5FA89,,Philadelphia, PA,
A076869F05BA4673AF3202DE90FE517F,,Phildelphia, PA,
9C4234E433FE42D49FC683E66D8A7104,,Pittsburgh, PA,
697F66C692F04FC19315082C0F8A2E24,,Portsmouth, VA,
B41C97047F31408296D0B2794246F107,,Providence, RI,
026E6DD9057B4599851CFD581427E479,,Richmond, VA,
DFFCC8DEEB194EF48B69416A8D2944A7,,Richmond, VA,
7666CA4CDCBA4C3BB7FD1B4A539BA36A,,Richmond, VA,
CE8A64F964164254AC14743DCE9CEF76,,Richmond, VA,
EAECD8D01D714FEB93F819F477A08527,,Rockville, MD,
D56492C045E642EB9A63D2EE947E2637,,Salisbury, MD,
WRL2035,,Salisbury, MD,
49298BDE72DD4B97AFAF8167A793497A,,Silver Spring, MD,
0EB00D67A92B4D9BA6BE57EB3789D605,,Silver Spring, MD,
9575FEFDBCF34AAABC234D88DF72ED1B,,St. Augustine, FL,
E951A30F0E4845F0A74F6D654FB703ED,,Suffolk, VA,
6421F390E710488E9A2526E24E38D86F,,Takoma Park, MD,
A13563830F78449787EE86BCE062C299,,Tampa, FL,
039BB0F1200E47BF85B1941CAFCF298D,,Thurmomt, MD,
728CFA77833F49AFB91722AD01C38165,,Toms River, NJ,
122954362B4543509CF25E01936EF7A4,,Towson, MD,
WRL2052,,Towson, MD,
312AFBA9906344579148DA78125D80DD,,Trenton, NJ,
WRL1011,,Tysons, VA,
76D82711E70348A48BAF79F4765E8F56,,Upper Marlboro, MD,
99402DDAE11F426180173DF6B3F25A27,,Valdosta, GA,
43EDA238A2A8462C9DC99C51437A30AC,,Valdosta, GA,
17E2CDED8F4149BE94302F26F7D398EC,,Warrenton, VA,
BAA904B2DE074CCAAF941D344001776E,,Washington DC, .,
589BD891DCBD4AD98654BA1567538416,,Washington DC, DC,
EE94933D78BC48BE995E1F9DFFACA8C9,,Washington, DC,
EF79AB96C6B54029A02872544B11DF83,,Washington, DC,
18F97F3768E54769986089AA74FE84EA,,Washington, DC,
EE85B96097544A168C416063080BD4C3,,Washington, DC,
3A28287D21C94A75B08E5E63915DD113,,Washington, DC,
91FAB2D4EDAA4E2DA6777163D96A61BB,,Washington, DC,
CFB791791CCC42BE88394EFFFBA8AED4,,Washington, DC,
WRL1014,,Washington, DC,
46008AA32F234B6D81AC3C20B08B6039,,Washington, DC,
0D5F88A0226A414DBDB3F3AA8E0A76C3,,Washington, DC,
505CDBEDF24345D49BF5227F6CFA37CA,,Washington, DC,
2DF2F2E824D4485793DC957EFF65EB55,,Washington, DC,
7046F251D4CA4F5FAE5987C6EC9E3766,,Washington, DC,
0ECB6B1D508940F4B63D39242F87F939,,Washington, DC,
FC39899476B24C6CB2B8D085FA31DCCB,,Washington, DC,
41525E1CFB1846F2A8C69EA8478941DB,,Waterbury, VT,
4B9CCA8C72E9414CB1C48B916ACFE26F,,Waterbury, VT,
CHpotent100414_0255,,Westminster, MD,
9A925862FD0C41058D2F66081DC51AC7,,Westminster, MD,
8F1C1537912542C58E3D6CB67989A361,,Wheaton, MD,
WRL2045,,Winchester, VA,
WRL2037,,Winchester, VA,
C56D1C5424FB4A5280F48E563ED32FD3,,Winston-Salem, NC,
WRL1028,,Wise, VA,
814562E7B96F4C5EA389174120D74CB4,,Alachua, FL,
CF94C597308F4D2E9B3A9BA8507686C5,,aledo, TX,
C69EB7C5097B4C25B320FC8D55F9F86A,,Allen, TX,
472EA897EDC24003BA72B071AA530B07,,Amarillo, TX,
3C06EF86F48E4567A19EDC38181EDCF5,,Anna, TX,
4A80FA6500A342DDA49B84C0F067CE4C,,argyle, TX,
61D696B9E1944900A7286CABD3608A8B,,Arlington, TX,
CEA9EF41CF374F69881DA36F044F3034,,Arlington, TX,
2F45C85934BE4BFEBB7450AFD68788CC,,Arlington, TX,
AE840CE224A441B0914E9D29769B59D3,,Austin, TX,
160279D33DDE4102B7DB30DE1D807330,,Austin, TX,
3768DA4555324E2AB1F94EC4AB5ACE04,,Austin, TX,
E6DD055230AC4CFAA4023BF113ECC7A3,,Austin, TX,
B68B71206EFD46B2A24DF493A1BF3D0D,,Austin, TX,
1643651008984B5797AC1C7FF129C618,,Austin, TX,
6253BAE5D3584D2C81E5A0BC8322AA2C,,Austin, TX,
03DE847EE6B846E5AB1622F38EEB1DE7,,Carrollton, TX,
CB59CD2A41E94EAA946518AFD6DADA3F,,cedar hill, TX,
0757C37B092C4846B5882FE168EFD62B,,Celina, TX,
636EEF7AF2D54E909B28C6BAAD24CF27,,Celina, TX,
E40C15946992460392A3242722CBC371,,Celina, TX,
044D6FB182144D21BE7C443E252E56F9,,Chicago, IL,
68766F8F6A6341E4B1418C8F5B98406B,,Clarksville, TX,
088D274E534244E69777C352D445AEAF,,cleburne, TX,
52514EC87BA6435D9F98471B3A8243A2,,Coppell, TX,
F0845081BEB74B9B84B4AC11092826BC,,Coppell, TX,
8C781DB01B6F48AFA4E101CDDC0E0DC2,,Coppell, TX,
1CA535828DF14062955887A28201A5F8,,crandall, TX,
477964AD161F43BBB8D59249E1A70FE4,,crowley, TX,
BD2FC2F3A7EF4707BF12B147CD473A92,,D/FW, TX,
0BEFF292B05D40379F2B006A0E3D27ED,,Dallas, TX,
7724DCB42CDB47CBA294736EFC23BEF6,,Dallas, TX,
56E14BDD1F474891ACF494D8889EBC7E,,Dallas, TX,
53D1558FA4F24873ABFEB0FE7C4C1731,,Dallas, TX,
A91D066C5FF04F358EAE6F52FAE4A5FD,,Dallas, TX,
7FEC24051EF04EC7B0E7CDED86A4068B,,Dallas, TX,
B90EF2730DEC45AF8D5DF41D88B63DA7,,Dallas, TX,
3AB7C8AEDC234A71B5DFACD57EF01709,,Dallas, TX,
2A45552F45BA44288F41BDF107C35227,,Dallas, TX,
F0F8C720A6B0438B9B1F9AB98D125CCD,,Dallas, TX,
ED9716ECFC1E4431B3FB1DA214CCED47,,Dallas, TX,
15FEBFE8826E44FC83C979594E1BF6E5,,Dallas, TX,
EED7BBFEC8E04162A38EC07FA0256E4D,,Dallas, TX,
FAE7221CBFF34397AAC6E1D984DB4C54,,Dallas, TX,
B0246683D3AD4AF8AFB939B3433CDFC8,,Dallas, TX,
95668D73FDF24D46A612261AFC89B72F,,Dallas, TX,
AC735EE2642240D9873D2239C2E08BFB,,Dallas, TX,
F798063AE824439887456E5F3234BC58,,Dallas, TX,
FBCB56B5F78648D091C9A83586D738BF,,Dallas, TX,
3B5A3CE051A742DEA20750F7650F2217,,Dallas, TX,
C76274503D87451AA3B5D40D83217935,,Dallas, TX,
565BDD1FAF2141F99CD914728E08CD2F,,Dallas, TX,
441B89FD4E6545A6B0D4A05FA28632CA,,Dallas, TX,
ADDD64F6BB644396B78148ECA61F028C,,Dallas, TX,
D906E184A59847DA9510D5AE1725D9A2,,Dallas, TX,
24AF6D453802434E8564B8A13D25154E,,Dallas, TX,
7266CFA165B24983A4609E50A097CB09,,Dallas, TX,
EFA0A503BE4240818FFB1C7F4D0F36E5,,Dallas, TX,
A340F75E8E6E4CE597A4C0865B1BAA3F,,Dallas, TX,
1B3F6243FAAD4C538F1D4D4892B0DD44,,Dallas, TX,
4EBF8BF01B74464F966D98A0782A63F2,,Dallas, TX,
F055FAA149F543ECB56F29F529370F11,,Dallas, TX,
0AC1D0153AC4439AA6E2B25BC7B6C66C,,Dallas, TX,
0215604855FF4E0F825EF7857474BF83,,Dallas, TX,
A5D9241A50224416A51D9ABFA677E2E6,,Dallas, TX,
CD7A9F4962B04F2B87FFB29892363724,,Dallas, TX,
81B11E1D8F3F4D99BC197CE11BAC44BF,,Dallas, TX,
E9C96D91C6A9453187D46431453E6C12,,Dallas, TX,
0950115C4ECA42B0A63588009AEA100E,,Dallas, TX,
6BE27DAA1C8D4672B6A082B4C1DAFE6A,,Dallas, TX,
E53AE9BB575D4AF999AC78980F9B5F3D,,Dallas, TX,
8196D10B9DE24EACB0B1D83FD7C92510,,Dallas, TX,
B6A028D02A42496FBC137186C05A9C2A,,Dallas, TX,
0BF76E0C77CC4F9A96978CE815F0DF89,,Dallas, TX,
9C5538BFD35C4B8C90DEB27C5DDBF437,,Dallas, TX,
1137A6442B9C4BD2B62860DA8CAF97CF,,Dallas, TX,
941F770FE2E84F63BB8E77B1101B0887,,Dallas, TX,
B53C115FE9AB49868B56DB24B7283B15,,Dallas, TX,
FDE3E7C28395411992F3FC448425AB23,,Dallas, TX,
775786B761894784B20C947C7A7C33CB,,Dallas, TX,
018EDC21035A426FB5014912769A099D,,Dallas, TX,
B8F9E3E476D947F297FCFDA0C5C5181D,,Dallas, TX,
4DA40308BDA74ACDB45AB9CD81D74192,,Dallas, TX,
E9A23EDD06DC4B3B9C4A2E198B966477,,Dallas, TX,
B25497D2AFEA497295DF1948FBF999A1,,Dallas, TX,
AA51D74811BF43E7A367B52658126728,,Dallas, TX,
DCC2B363D3474E0A8C89F7B5B9F64D1D,,Dallas, TX,
97D7B7BE79D244B6809FD9163F152C7F,,Dallas, TX,
EBEF9D9D509D4C40A8080736BE872DB3,,Dallas, TX,
BEF5E7F5C24142369FD7D3DACDDE98DC,,Dallas, TX,
71AC5FB663FB463099249827855EF0E5,,Dallas, TX,
105EBA547D7C4A30AE767EC789EBAA2B,,Dallas, TX,
6D7A0652F4064F0492868631F1ED5B56,,DENTON, TX,
660B41B609254C628CFAE60E3B7EE6C8,,DENTON, TX,
1E8A1CB986D9481999237DFBE3A497E7,,Denver, CO,
FDEF5BF6D8914F60BB3DF5C0C26E7F2F,,duncanville, TX,
1F1EDFB1949F4B0D89F8C5603418D11F,,El Paso, TX,
1DCAA94AA87C43C994452ADA2DED7A5D,,El Paso, TX,
79CD33C7AEB14A67AD0556555DA60459,,everman, TX,
739DF27367CE4DCF85B72A2E82E81511,,Forney, TX,
92FDE4923181437D8DE8A47F6A345E54,,Fort Worth, TX,
0C7A873F552D4783ABCD35C93904C547,,Fort Worth, TX,
CF5233F73BA445AD8B915704E997C1D9,,Fort Worth, TX,
D6032C0BCA2F4B25BDED1C5F62A5FDF4,,Fort Worth, TX,
B545AD6709224AB0B2D2DA1C15B50110,,Fort Worth, TX,
07B5CFBD62C640D983FA6D9506A0FD06,,Fort Worth, TX,
16577B10F90D4C098F26BBA1A08F1DB8,,Frisco, TX,
8696E51F8FAA44EB9ABF01B9819E1256,,Frisco, TX,
36E723D141EF485BA559C8CFF034AFA3,,Frisco, TX,
0398B0D8FFFF4BD69A24E6745A5539A7,,Frisco, TX,
F2E75332CBD547078C01C174688B90BE,,Frisco, TX,
EABB9C52592340208BA12AAF158BF883,,Ft. Worth, TX,
48D78AEF39DA43BEBA2E037A4B9A392B,,garland, TX,
D7EB57A338644FCBB1EC33D0866102BA,,granbury, TX,
E8409D481A80483BB6C8DBF64F919D3D,,Greenville, TX,
381CBB1953E44161BEC688E0747CB2C5,,gunter, TX,
9C1012E3826F49C6AB98697D411F59B2,,highland park, TX,
77D5F6105B9C420093F57077DF70EF3F,,houston, TX,
630BE0B086454AD98F2FFA7A001FBF15,,houston, TX,
ACCA7045D915485AA848DAEAF557983C,,houston, TX,
0EDF6250F2624EC0B84E5C8F68D4A12C,,houston, TX,
3A14630A5D3F4DF498A6E6FE5D588A77,,houston, TX,
267A15599EE7464EA267F39614862802,,Hudson, TX,
4F69F5E2A9654878AAA02BD2EBF9E870,,Irving, TX,
5F53C07F11BB40E48FAFA727D7A7F8E2,,Irving, TX,
D69DF0E80CC642E594F9E8D635E65930,,italy, TX,
AA7A8CB39811451E8F47DDAD564B927F,,justin, TX,
7AF81AB72F6143539D4B33154E7A93B7,,Kaufman, TX,
E24F42945E9B4119A9B975B7B366CA4B,,Kaufman, TX,
FCAA36D77E324773A11F932B7C9CCFE3,,keller, TX,
AB7DE8EC8A1C4E3D9A79E20B7FDB6CDA,,lancaster, TX,
81ECE55539AA4054B4707F72BE2F6A7B,,Lewisville, TX,
0335126BB7814DE08814558F1F4AF4F1,,lovejoy, TX,
3B3845F99A3F4A47943A529E301A828C,,Lubbock, TX,
D055D5ACED454005AF272F2135E2E094,,Lubbock, TX,
7ACD240E6B77458DB89F8E1BFA4507DC,,Lubbock, TX,
793DA94CE05B4DADA2F20C7B6FA4DB2C,,Lubbock, TX,
B8A2F3E26BA74320BE33EFD6390752CD,,Mansfield, TX,
218D8C61492F4D7B8DA519CF729C0B40,,McKinney, TX,
5D1CE16AB89F42968CCEB919BE5A64A8,,McKinney, TX,
CHpotent100414_0042,,McKinney, TX,
278339DA59B24BB7851C0782E1CA74A0,,midlothian, TX,
90D2695A9380400597BD9D84C408E226,,New York City, NY,
2917C047372B409CB226F76A4F1A3EEA,,Oklahoma City, OK,
B44115CDFFF0453095CF5BF8516AA46D,,Orlando, FL,
EBADDC35243A45FCADA713DB634CDA29,,pecos, TX,
4CD47B111CB64C4DB47D32F14EC055DA,,Philadelphia, PA,
B723B5FA031A4A8FABE089481B1A4F25,,Plano, TX,
ACDFA760F1A444789FBFA9DFD243655B,,Plano, TX,
A21456519FB140958A74E02DDCCE9145,,Plano, TX,
F9C4C41257E94BA98C79ED378685E6A9,,Plano, TX,
784739742F594ED2901F3BDC48F660B2,,Plano, TX,
AD1E1E071412468294967E4353247E04,,Plano, TX,
C1B1E42C7C9842D182D4FEC29C601EF1,,Plano, TX,
D4260EDA63094143B45C0528F1ADB10D,,Plano, TX,
80753ED4A9BC4193952B1E8F0113B5BA,,Plano, TX,
F80A5B3F699C4A1FA1F012E19E7D8A1D,,prosper, TX,
D365EB10222F4688A71464A72E3E5264,,red oak, TX,
AE19B573A9724FF688188D74D72EE27D,,Richardson, TX,
70E43EF0185C404AB8426018C3615BB3,,Richardson, TX,
87850D1B3861437CA074DF7D36AC3ECF,,Richardson, TX,
FB55C901EE3C4F569702504386B0F311,,Rockwall, TX,
40B13EEF5F15425EA1D4075EC0B4A4D3,,Salt Lake City, UT,
FC07791126034332B4825534BCB1996A,,San Antonio, TX,
BCE0EAA0BCE144B19115B2793A9CB86F,,San Antonio, TX,
AEC826D44AA44A83BA5BB5B680A5E63B,,Sherman, TX,
FEF1305086B74FE48102A979BEE46F0C,,Sherman, TX,
87C249C3A6D3491A9E4FB3982ADD4B13,,snyder, TX,
0ADBC9BCB0434EA79C9EF10C7B29A8BF,,Southlake, TX,
9879E549EBF245DF90E55565D9854417,,Sulpher Springs, TX,
47E6449F617C4745A360CE161027E4CC,,Tampa, FL,
05E29C2D9475497E8B7F13A54F558909,,The Colony, TX,
F3D40B0A221A4D44B80DD95E2D0F1EF3,,Tulsa, OK,
DBAAF6327E0240259FBA9A44E38955C5,,Tulsa, OK,
92B83AAEB606428681FD8987C07C0581,,weatherford, TX,
8BB0951F762448BFA23850D6AED2DE53,,wills point, TX,
3366D492F4F94AB0804B454B398A5651,,Alamosa, CO,
A5213B4D2D344C069534F76306B3CED4,,Alamosa, CO,
E76F77A10E52457583AC6B3903DF5DAE,,Alamosa, CO,
CC6DCA4BB09E440EB6C8B32C380D6C0D,,Alamosa, CO,
60CF5A587F2A4F7DBF9870EB0A687594,,Alamosa, CO,
E8DA6BA0656445CA822792EAB3F72B18,,Alamosa, CO,
3F48E8F384464BBCA671D9AF62348408,,Albuquerque, NM,
51518A83436340309330393E13B64A8F,,Aspen, CO,
3C29AC0B883142ECBC236DB96D498B94,,Aspen, CO,
AD729922E6FC46CEB879EDB439F036B7,,Aurora, CO,
31D8B12FDCFB4174B37EFD8D9E755082,,Aurora, CO,
67EC7ABB85E24CE791E16CAF161E679F,,Aurora, CO,
BBB45AB186C346EBBDABFF72350B55AC,,Aurora, CO,
8EC01F3B86104321B0B98341E1865C70,,Boulder, CO,
73E43032CEDC4CA5BA8D82BE347F4F9A,,Boulder, CO,
DD39911B7A344A08ADA13E321F656E46,,Boulder, CO,
0D096BB649E547C19BFC22EC097428CC,,Boulder, CO,
5A2880BF25934EDCA704AD996C6DFADF,,Boulder, CO,
D26995430C594166972E8117ECBEC626,,Boulder, CO,
EF1020ACFA014F159CC27FD49E7759F0,,Boulder, CO,
F92AA5E0168240309670099E088EBA27,,Boulder, CO,
DDE01650AF454F8C9FBF41F11624FC8E,,Boulder, CO,
F6FBBC6D409045BEAC8C66DC1A9CD79A,,Boulder, CO,
4B285CAF33684E57A236DEFAE2F6D675,,Boulder, CO,
67B0610F6377436BBE233C608FAC9DF5,,Boulder, CO,
04511644978E4C33AA4FDC152F9928B4,,Breckenridge, CO,
0B5B9E8EE6544CC6B09FEC71087BBDFF,,Brighton, CO,
0FB99F068E734AB698EE95CB4FE14D22,,Brighton, CO,
E26AADE882DA43FCB4B2777F06A8D5CF,,Brighton, CO,
78B54E8696CE45ACBC311ED99789E307,,Brighton, CO,
24E31A5A7E85428CB43918BE131AB3DE,,Brighton, CO,
519B3AF734DE43B581C9C05205340E55,,Calhan, CO,
3AC9BDFC23414B3A81C75D313BB9287D,,Cambrdige, MA,
9FEF38C8742A4367BE48C88404B305A8,,Canyon City, CO,
6799DE99F52E414BA247D8008CAA58B2,,casper, WY,
EE077E6262F848C0A396D38A74CA22D3,,casper, WY,
